source_id,target_id,relationship_type
CUST_000985,COMP_000673,employed_by
CUST_000986,COMP_000773,employed_by
CUST_000987,COMP_000530,employed_by
CUST_000988,COMP_000063,employed_by
CUST_000989,COMP_000430,employed_by
CUST_000990,COMP_000135,employed_by
CUST_000991,COMP_000157,employed_by
CUST_000992,COMP_000569,employed_by
CUST_000993,COMP_000943,employed_by
CUST_000994,COMP_000777,employed_by
CUST_000995,COMP_000254,employed_by
CUST_000996,COMP_000187,employed_by
CUST_000997,COMP_000880,employed_by
CUST_000998,COMP_000873,employed_by
CUST_000999,COMP_000379,employed_by
CUST_001000,COMP_000327,employed_by
CUST_001001,COMP_000199,employed_by
CUST_001002,COMP_000881,employed_by
CUST_001003,COMP_000171,employed_by
CUST_001004,COMP_000315,employed_by
CUST_001005,COMP_000006,employed_by
CUST_001006,COMP_000878,employed_by
CUST_001007,COMP_000256,employed_by
CUST_001008,COMP_000879,employed_by
CUST_001009,COMP_000821,employed_by
CUST_001010,COMP_000320,employed_by
CUST_001011,COMP_001000,employed_by
CUST_001012,COMP_000248,employed_by
CUST_001013,COMP_000731,employed_by
CUST_001014,COMP_000004,employed_by
CUST_001015,COMP_000513,employed_by
CUST_001016,COMP_000838,employed_by
CUST_001017,COMP_000506,employed_by
CUST_001018,COMP_000031,employed_by
CUST_001019,COMP_000833,employed_by
CUST_001020,COMP_000629,employed_by
CUST_001021,COMP_000965,employed_by
CUST_001022,COMP_000275,employed_by
CUST_001023,COMP_000709,employed_by
CUST_001024,COMP_000886,employed_by
CUST_001025,COMP_000325,employed_by
CUST_001026,COMP_000177,employed_by
CUST_001027,COMP_000287,employed_by
CUST_001028,COMP_000956,employed_by
CUST_001029,COMP_000748,employed_by
CUST_001030,COMP_000967,employed_by
CUST_001031,COMP_000079,employed_by
CUST_001032,COMP_000243,employed_by
CUST_001033,COMP_000823,employed_by
CUST_001034,COMP_000501,employed_by
CUST_001035,COMP_000205,employed_by
CUST_001036,COMP_000460,employed_by
CUST_001037,COMP_000383,employed_by
CUST_001038,COMP_000723,employed_by
CUST_001039,COMP_000333,employed_by
CUST_001040,COMP_000603,employed_by
CUST_001041,COMP_000166,employed_by
CUST_001042,COMP_000161,employed_by
CUST_001043,COMP_000006,employed_by
CUST_001044,COMP_000653,employed_by
CUST_001045,COMP_000205,employed_by
CUST_001046,COMP_000973,employed_by
CUST_001047,COMP_000532,employed_by
CUST_001048,COMP_000100,employed_by
CUST_001049,COMP_000677,employed_by
CUST_001050,COMP_000045,employed_by
CUST_001051,COMP_000457,employed_by
CUST_001052,COMP_000849,employed_by
CUST_001053,COMP_000227,employed_by
CUST_001054,COMP_000315,employed_by
CUST_001055,COMP_000052,employed_by
CUST_001056,COMP_000146,employed_by
CUST_001057,COMP_000281,employed_by
CUST_001058,COMP_000123,employed_by
CUST_001059,COMP_000719,employed_by
CUST_001060,COMP_000471,employed_by
CUST_001061,COMP_000897,employed_by
CUST_001062,COMP_000297,employed_by
CUST_001063,COMP_000614,employed_by
CUST_001064,COMP_000512,employed_by
CUST_001065,COMP_000786,employed_by
CUST_001066,COMP_000641,employed_by
CUST_001067,COMP_000502,employed_by
CUST_001068,COMP_000679,employed_by
CUST_001069,COMP_000202,employed_by
CUST_001070,COMP_000415,employed_by
CUST_001071,COMP_000614,employed_by
CUST_001072,COMP_000583,employed_by
CUST_001073,COMP_000422,employed_by
CUST_001074,COMP_000520,employed_by
CUST_001075,COMP_000674,employed_by
CUST_001076,COMP_000073,employed_by
CUST_001077,COMP_000345,employed_by
CUST_001078,COMP_000027,employed_by
CUST_001079,COMP_000169,employed_by
CUST_001080,COMP_000775,employed_by
CUST_001081,COMP_000800,employed_by
CUST_001082,COMP_000585,employed_by
CUST_001083,COMP_000209,employed_by
CUST_001084,COMP_000611,employed_by
CUST_001085,COMP_000880,employed_by
CUST_001086,COMP_000912,employed_by
CUST_001087,COMP_000898,employed_by
CUST_001088,COMP_000939,employed_by
CUST_001089,COMP_000543,employed_by
CUST_001090,COMP_000848,employed_by
CUST_001091,COMP_000943,employed_by
CUST_001092,COMP_000545,employed_by
CUST_001093,COMP_000725,employed_by
CUST_001094,COMP_000657,employed_by
CUST_001095,COMP_000611,employed_by
CUST_001096,COMP_000822,employed_by
CUST_001097,COMP_000310,employed_by
CUST_001098,COMP_000947,employed_by
CUST_001099,COMP_000180,employed_by
CUST_001100,COMP_000647,employed_by
CUST_001101,COMP_000438,employed_by
CUST_001102,COMP_000477,employed_by
CUST_001103,COMP_000395,employed_by
CUST_001104,COMP_000702,employed_by
CUST_001105,COMP_000542,employed_by
CUST_001106,COMP_000594,employed_by
CUST_001107,COMP_000057,employed_by
CUST_001108,COMP_000174,employed_by
CUST_001109,COMP_000720,employed_by
CUST_001110,COMP_000326,employed_by
CUST_001111,COMP_000322,employed_by
CUST_001112,COMP_000183,employed_by
CUST_001113,COMP_000235,employed_by
CUST_001114,COMP_000619,employed_by
CUST_001115,COMP_000186,employed_by
CUST_001116,COMP_000266,employed_by
CUST_001117,COMP_000644,employed_by
CUST_001118,COMP_000842,employed_by
CUST_001119,COMP_000329,employed_by
CUST_001120,COMP_000830,employed_by
CUST_001121,COMP_000365,employed_by
CUST_001122,COMP_000683,employed_by
CUST_001123,COMP_000810,employed_by
CUST_001124,COMP_000024,employed_by
CUST_001125,COMP_000261,employed_by
CUST_001126,COMP_000355,employed_by
CUST_001127,COMP_000196,employed_by
CUST_001128,COMP_000611,employed_by
CUST_001129,COMP_000490,employed_by
CUST_001130,COMP_000888,employed_by
CUST_001131,COMP_000333,employed_by
CUST_001132,COMP_000613,employed_by
CUST_001133,COMP_000864,employed_by
CUST_001134,COMP_000941,employed_by
CUST_001135,COMP_000955,employed_by
CUST_001136,COMP_000632,employed_by
CUST_001137,COMP_000321,employed_by
CUST_001138,COMP_000447,employed_by
CUST_001139,COMP_000377,employed_by
CUST_001140,COMP_000203,employed_by
CUST_001141,COMP_000090,employed_by
CUST_001142,COMP_000707,employed_by
CUST_001143,COMP_000177,employed_by
CUST_001144,COMP_000627,employed_by
CUST_001145,COMP_000845,employed_by
CUST_001146,COMP_000032,employed_by
CUST_001147,COMP_000880,employed_by
CUST_001148,COMP_000946,employed_by
CUST_001149,COMP_000727,employed_by
CUST_001150,COMP_000954,employed_by
CUST_001151,COMP_000820,employed_by
CUST_001152,COMP_000791,employed_by
CUST_001153,COMP_000243,employed_by
CUST_001154,COMP_000798,employed_by
CUST_001155,COMP_000070,employed_by
CUST_001156,COMP_000071,employed_by
CUST_001157,COMP_000623,employed_by
CUST_001158,COMP_000158,employed_by
CUST_001159,COMP_000549,employed_by
CUST_001160,COMP_000816,employed_by
CUST_001161,COMP_000928,employed_by
CUST_001162,COMP_000326,employed_by
CUST_001163,COMP_000035,employed_by
CUST_001164,COMP_000480,employed_by
CUST_001165,COMP_000460,employed_by
CUST_001166,COMP_000836,employed_by
CUST_001167,COMP_000416,employed_by
CUST_001168,COMP_000571,employed_by
CUST_001169,COMP_000886,employed_by
CUST_001170,COMP_000419,employed_by
CUST_001171,COMP_000511,employed_by
CUST_001172,COMP_000368,employed_by
CUST_001173,COMP_000912,employed_by
CUST_001174,COMP_000887,employed_by
CUST_001175,COMP_000883,employed_by
CUST_001176,COMP_000207,employed_by
CUST_001177,COMP_000361,employed_by
CUST_001178,COMP_000436,employed_by
CUST_001179,COMP_000578,employed_by
CUST_001180,COMP_000774,employed_by
CUST_001181,COMP_000270,employed_by
CUST_001182,COMP_000233,employed_by
CUST_001183,COMP_000669,employed_by
CUST_001184,COMP_000106,employed_by
CUST_001185,COMP_000666,employed_by
CUST_001186,COMP_000018,employed_by
CUST_001187,COMP_000495,employed_by
CUST_001188,COMP_000260,employed_by
CUST_001189,COMP_000485,employed_by
CUST_001190,COMP_000313,employed_by
CUST_001191,COMP_000631,employed_by
CUST_001192,COMP_000821,employed_by
CUST_001193,COMP_000102,employed_by
CUST_001194,COMP_000537,employed_by
CUST_001195,COMP_000943,employed_by
CUST_001196,COMP_000180,employed_by
CUST_001197,COMP_000510,employed_by
CUST_001198,COMP_000477,employed_by
CUST_001199,COMP_000674,employed_by
CUST_001200,COMP_000400,employed_by
CUST_001201,COMP_000997,employed_by
CUST_001202,COMP_000350,employed_by
CUST_001203,COMP_000215,employed_by
CUST_001204,COMP_000383,employed_by
CUST_001205,COMP_000124,employed_by
CUST_001206,COMP_000292,employed_by
CUST_001207,COMP_000668,employed_by
CUST_001208,COMP_000705,employed_by
CUST_001209,COMP_000328,employed_by
CUST_001210,COMP_000565,employed_by
CUST_001211,COMP_000682,employed_by
CUST_001212,COMP_000847,employed_by
CUST_001213,COMP_000098,employed_by
CUST_001214,COMP_000659,employed_by
CUST_001215,COMP_000300,employed_by
CUST_001216,COMP_000030,employed_by
CUST_001217,COMP_000074,employed_by
CUST_001218,COMP_000172,employed_by
CUST_001219,COMP_000885,employed_by
CUST_001220,COMP_000923,employed_by
CUST_001221,COMP_000084,employed_by
CUST_001222,COMP_000985,employed_by
CUST_001223,COMP_000585,employed_by
CUST_001224,COMP_000744,employed_by
CUST_001225,COMP_000290,employed_by
CUST_001226,COMP_000639,employed_by
CUST_001227,COMP_000085,employed_by
CUST_001228,COMP_000254,employed_by
CUST_001229,COMP_000664,employed_by
CUST_001230,COMP_000824,employed_by
CUST_001231,COMP_000519,employed_by
CUST_001232,COMP_000452,employed_by
CUST_001233,COMP_000307,employed_by
CUST_001234,COMP_000648,employed_by
CUST_001235,COMP_000184,employed_by
CUST_001236,COMP_000973,employed_by
CUST_001237,COMP_000314,employed_by
CUST_001238,COMP_000341,employed_by
CUST_001239,COMP_000227,employed_by
CUST_001240,COMP_000837,employed_by
CUST_001241,COMP_000756,employed_by
CUST_001242,COMP_000264,employed_by
CUST_001243,COMP_000450,employed_by
CUST_001244,COMP_000251,employed_by
CUST_001245,COMP_000408,employed_by
CUST_001246,COMP_000170,employed_by
CUST_001247,COMP_000566,employed_by
CUST_001248,COMP_000912,employed_by
CUST_001249,COMP_000132,employed_by
CUST_001250,COMP_000827,employed_by
CUST_001251,COMP_000606,employed_by
CUST_001252,COMP_000046,employed_by
CUST_001253,COMP_000350,employed_by
CUST_001254,COMP_000099,employed_by
CUST_001255,COMP_000746,employed_by
CUST_001256,COMP_000781,employed_by
CUST_001257,COMP_000037,employed_by
CUST_001258,COMP_000438,employed_by
CUST_001259,COMP_000945,employed_by
CUST_001260,COMP_000075,employed_by
CUST_001261,COMP_000058,employed_by
CUST_001262,COMP_000019,employed_by
CUST_001263,COMP_000402,employed_by
CUST_001264,COMP_000188,employed_by
CUST_001265,COMP_000913,employed_by
CUST_001266,COMP_000139,employed_by
CUST_001267,COMP_000143,employed_by
CUST_001268,COMP_000968,employed_by
CUST_001269,COMP_000108,employed_by
CUST_001270,COMP_000221,employed_by
CUST_001271,COMP_000145,employed_by
CUST_001272,COMP_000858,employed_by
CUST_001273,COMP_000510,employed_by
CUST_001274,COMP_000376,employed_by
CUST_001275,COMP_000005,employed_by
CUST_001276,COMP_000957,employed_by
CUST_001277,COMP_000388,employed_by
CUST_001278,COMP_000568,employed_by
CUST_001279,COMP_000767,employed_by
CUST_001280,COMP_000984,employed_by
CUST_001281,COMP_000971,employed_by
CUST_001282,COMP_000734,employed_by
CUST_001283,COMP_000872,employed_by
CUST_001284,COMP_000560,employed_by
CUST_001285,COMP_000816,employed_by
CUST_001286,COMP_000163,employed_by
CUST_001287,COMP_000748,employed_by
CUST_001288,COMP_000760,employed_by
CUST_001289,COMP_000365,employed_by
CUST_001290,COMP_000417,employed_by
CUST_001291,COMP_000509,employed_by
CUST_001292,COMP_000612,employed_by
CUST_001293,COMP_000021,employed_by
CUST_001294,COMP_000614,employed_by
CUST_001295,COMP_000517,employed_by
CUST_001296,COMP_000960,employed_by
CUST_001297,COMP_000197,employed_by
CUST_001298,COMP_000661,employed_by
CUST_001299,COMP_000345,employed_by
CUST_001300,COMP_000330,employed_by
CUST_001301,COMP_000378,employed_by
CUST_001302,COMP_000211,employed_by
CUST_001303,COMP_000160,employed_by
CUST_001304,COMP_000658,employed_by
CUST_001305,COMP_000570,employed_by
CUST_001306,COMP_000354,employed_by
CUST_001307,COMP_000240,employed_by
CUST_001308,COMP_000079,employed_by
CUST_001309,COMP_000152,employed_by
CUST_001310,COMP_000517,employed_by
CUST_001311,COMP_000383,employed_by
CUST_001312,COMP_000693,employed_by
CUST_001313,COMP_000352,employed_by
CUST_001314,COMP_000201,employed_by
CUST_001315,COMP_000951,employed_by
CUST_001316,COMP_000133,employed_by
CUST_001317,COMP_000965,employed_by
CUST_001318,COMP_000634,employed_by
CUST_001319,COMP_000169,employed_by
CUST_001321,COMP_000866,employed_by
CUST_001322,COMP_000391,employed_by
CUST_001323,COMP_000858,employed_by
CUST_001324,COMP_000385,employed_by
CUST_001325,COMP_000820,employed_by
CUST_001326,COMP_000098,employed_by
CUST_001327,COMP_000794,employed_by
CUST_001328,COMP_000377,employed_by
CUST_001329,COMP_000992,employed_by
CUST_001330,COMP_000959,employed_by
CUST_001331,COMP_000780,employed_by
CUST_001332,COMP_000838,employed_by
CUST_001333,COMP_000340,employed_by
CUST_001334,COMP_000531,employed_by
CUST_001335,COMP_000976,employed_by
CUST_001336,COMP_000132,employed_by
CUST_001337,COMP_000608,employed_by
CUST_001338,COMP_000210,employed_by
CUST_001339,COMP_000005,employed_by
CUST_001340,COMP_000377,employed_by
CUST_001341,COMP_000640,employed_by
CUST_001342,COMP_000054,employed_by
CUST_001343,COMP_000498,employed_by
CUST_001344,COMP_000198,employed_by
CUST_001345,COMP_000441,employed_by
CUST_001346,COMP_000718,employed_by
CUST_001347,COMP_000180,employed_by
CUST_001348,COMP_000241,employed_by
CUST_001349,COMP_000786,employed_by
CUST_001350,COMP_000320,employed_by
CUST_001351,COMP_000501,employed_by
CUST_001352,COMP_000650,employed_by
CUST_001353,COMP_000023,employed_by
CUST_001354,COMP_000632,employed_by
CUST_001355,COMP_000627,employed_by
CUST_001356,COMP_000594,employed_by
CUST_001357,COMP_000708,employed_by
CUST_001358,COMP_000180,employed_by
CUST_001359,COMP_000864,employed_by
CUST_001360,COMP_000175,employed_by
CUST_001361,COMP_000198,employed_by
CUST_001362,COMP_000538,employed_by
CUST_001363,COMP_000454,employed_by
CUST_001364,COMP_000099,employed_by
CUST_001365,COMP_000745,employed_by
CUST_001366,COMP_000427,employed_by
CUST_001367,COMP_000453,employed_by
CUST_001368,COMP_000191,employed_by
CUST_001369,COMP_000974,employed_by
CUST_001370,COMP_000578,employed_by
CUST_001371,COMP_000758,employed_by
CUST_001372,COMP_000499,employed_by
CUST_001373,COMP_000616,employed_by
CUST_001374,COMP_000191,employed_by
CUST_001375,COMP_000141,employed_by
CUST_001376,COMP_000691,employed_by
CUST_001377,COMP_000773,employed_by
CUST_001378,COMP_000175,employed_by
CUST_001379,COMP_000420,employed_by
CUST_001380,COMP_000676,employed_by
CUST_001381,COMP_000434,employed_by
CUST_001382,COMP_000440,employed_by
CUST_001383,COMP_000531,employed_by
CUST_001384,COMP_000532,employed_by
CUST_001385,COMP_000918,employed_by
CUST_001386,COMP_000799,employed_by
CUST_001387,COMP_000361,employed_by
CUST_001388,COMP_000751,employed_by
CUST_001389,COMP_000446,employed_by
CUST_001390,COMP_000556,employed_by
CUST_001391,COMP_000708,employed_by
CUST_001392,COMP_000707,employed_by
CUST_001393,COMP_000357,employed_by
CUST_001394,COMP_000857,employed_by
CUST_001395,COMP_000561,employed_by
CUST_001396,COMP_000997,employed_by
CUST_001397,COMP_000059,employed_by
CUST_001398,COMP_000644,employed_by
CUST_001399,COMP_000885,employed_by
CUST_001400,COMP_000167,employed_by
CUST_001401,COMP_000647,employed_by
CUST_001402,COMP_000967,employed_by
CUST_001403,COMP_000945,employed_by
CUST_001404,COMP_000601,employed_by
CUST_001405,COMP_000783,employed_by
CUST_001406,COMP_000263,employed_by
CUST_001407,COMP_000431,employed_by
CUST_001408,COMP_000628,employed_by
CUST_001409,COMP_000196,employed_by
CUST_001410,COMP_000354,employed_by
CUST_001411,COMP_000886,employed_by
CUST_001412,COMP_000941,employed_by
CUST_001413,COMP_000620,employed_by
CUST_001414,COMP_000874,employed_by
CUST_001415,COMP_000915,employed_by
CUST_001416,COMP_000047,employed_by
CUST_001417,COMP_000753,employed_by
CUST_001418,COMP_000309,employed_by
CUST_001419,COMP_000230,employed_by
CUST_001420,COMP_000411,employed_by
CUST_001421,COMP_000901,employed_by
CUST_001422,COMP_000757,employed_by
CUST_001423,COMP_000316,employed_by
CUST_001424,COMP_000762,employed_by
CUST_001425,COMP_000077,employed_by
CUST_001426,COMP_000062,employed_by
CUST_001427,COMP_000571,employed_by
CUST_001428,COMP_000238,employed_by
CUST_001429,COMP_000701,employed_by
CUST_001430,COMP_000568,employed_by
CUST_001431,COMP_000078,employed_by
CUST_001432,COMP_000734,employed_by
CUST_001433,COMP_000559,employed_by
CUST_001434,COMP_000944,employed_by
CUST_001435,COMP_000650,employed_by
CUST_001436,COMP_000416,employed_by
CUST_001437,COMP_000961,employed_by
CUST_001438,COMP_000024,employed_by
CUST_001439,COMP_000029,employed_by
CUST_001440,COMP_000491,employed_by
CUST_001441,COMP_000135,employed_by
CUST_001442,COMP_000351,employed_by
CUST_001443,COMP_000913,employed_by
CUST_001444,COMP_000350,employed_by
CUST_001445,COMP_000281,employed_by
CUST_001446,COMP_000476,employed_by
CUST_001447,COMP_000292,employed_by
CUST_001448,COMP_000189,employed_by
CUST_001449,COMP_000583,employed_by
CUST_001450,COMP_000419,employed_by
CUST_001451,COMP_000888,employed_by
CUST_001452,COMP_000468,employed_by
CUST_001453,COMP_000206,employed_by
CUST_001454,COMP_000242,employed_by
CUST_001455,COMP_000306,employed_by
CUST_001456,COMP_000184,employed_by
CUST_001457,COMP_000478,employed_by
CUST_001458,COMP_000504,employed_by
CUST_001459,COMP_000128,employed_by
CUST_001460,COMP_000449,employed_by
CUST_001461,COMP_000230,employed_by
CUST_001462,COMP_000041,employed_by
CUST_001463,COMP_000793,employed_by
CUST_001464,COMP_000674,employed_by
CUST_001465,COMP_000392,employed_by
CUST_001466,COMP_000824,employed_by
CUST_001467,COMP_000340,employed_by
CUST_001468,COMP_000670,employed_by
CUST_001469,COMP_000836,employed_by
CUST_001470,COMP_000021,employed_by
CUST_001471,COMP_000347,employed_by
CUST_001472,COMP_000010,employed_by
CUST_001473,COMP_000087,employed_by
CUST_001474,COMP_000545,employed_by
CUST_001475,COMP_000971,employed_by
CUST_001476,COMP_000873,employed_by
CUST_001477,COMP_000339,employed_by
CUST_001478,COMP_000715,employed_by
CUST_001479,COMP_000004,employed_by
CUST_001480,COMP_000023,employed_by
CUST_001481,COMP_000197,employed_by
CUST_001482,COMP_000821,employed_by
CUST_001483,COMP_000881,employed_by
CUST_001484,COMP_000498,employed_by
CUST_001485,COMP_000901,employed_by
CUST_001486,COMP_000786,employed_by
CUST_001487,COMP_000273,employed_by
CUST_001488,COMP_000954,employed_by
CUST_001489,COMP_000451,employed_by
CUST_001490,COMP_000107,employed_by
CUST_001491,COMP_000881,employed_by
CUST_001492,COMP_000378,employed_by
CUST_001493,COMP_000200,employed_by
CUST_001494,COMP_000952,employed_by
CUST_001495,COMP_000936,employed_by
CUST_001496,COMP_000855,employed_by
CUST_001497,COMP_000727,employed_by
CUST_001498,COMP_000002,employed_by
CUST_001499,COMP_000121,employed_by
CUST_001500,COMP_000615,employed_by
CUST_001501,COMP_000149,employed_by
CUST_001502,COMP_000948,employed_by
CUST_001503,COMP_000152,employed_by
CUST_001504,COMP_000565,employed_by
CUST_001505,COMP_000678,employed_by
CUST_001506,COMP_000916,employed_by
CUST_001507,COMP_000306,employed_by
CUST_001508,COMP_000679,employed_by
CUST_001509,COMP_000828,employed_by
CUST_001510,COMP_000882,employed_by
CUST_001511,COMP_000475,employed_by
CUST_001512,COMP_000364,employed_by
CUST_001513,COMP_000807,employed_by
CUST_001514,COMP_000071,employed_by
CUST_001515,COMP_000640,employed_by
CUST_001516,COMP_000033,employed_by
CUST_001517,COMP_000157,employed_by
CUST_001518,COMP_000330,employed_by
CUST_001519,COMP_000778,employed_by
CUST_001520,COMP_000716,employed_by
CUST_001521,COMP_000707,employed_by
CUST_001522,COMP_000387,employed_by
CUST_001523,COMP_000973,employed_by
CUST_001524,COMP_000621,employed_by
CUST_001525,COMP_000159,employed_by
CUST_001526,COMP_000795,employed_by
CUST_001527,COMP_000966,employed_by
CUST_001528,COMP_000539,employed_by
CUST_001529,COMP_000227,employed_by
CUST_001530,COMP_000252,employed_by
CUST_001531,COMP_000367,employed_by
CUST_001532,COMP_000777,employed_by
CUST_001533,COMP_000262,employed_by
CUST_001534,COMP_000646,employed_by
CUST_001535,COMP_001000,employed_by
CUST_001536,COMP_000538,employed_by
CUST_001537,COMP_000043,employed_by
CUST_001538,COMP_000531,employed_by
CUST_001539,COMP_000016,employed_by
CUST_001540,COMP_000105,employed_by
CUST_001541,COMP_000791,employed_by
CUST_001542,COMP_000203,employed_by
CUST_001543,COMP_000720,employed_by
CUST_001544,COMP_000925,employed_by
CUST_001545,COMP_000678,employed_by
CUST_001546,COMP_000059,employed_by
CUST_001547,COMP_000048,employed_by
CUST_001548,COMP_000660,employed_by
CUST_001549,COMP_000277,employed_by
CUST_001550,COMP_000412,employed_by
CUST_001551,COMP_000178,employed_by
CUST_001552,COMP_000801,employed_by
CUST_001553,COMP_000114,employed_by
CUST_001554,COMP_000296,employed_by
CUST_001555,COMP_000730,employed_by
CUST_001556,COMP_000438,employed_by
CUST_001557,COMP_000266,employed_by
CUST_001558,COMP_000162,employed_by
CUST_001559,COMP_000841,employed_by
CUST_001560,COMP_000504,employed_by
CUST_001561,COMP_000036,employed_by
CUST_001562,COMP_000587,employed_by
CUST_001563,COMP_000458,employed_by
CUST_001564,COMP_000647,employed_by
CUST_001565,COMP_000371,employed_by
CUST_001566,COMP_000486,employed_by
CUST_001567,COMP_000272,employed_by
CUST_001568,COMP_000179,employed_by
CUST_001569,COMP_000986,employed_by
CUST_001570,COMP_000480,employed_by
CUST_001571,COMP_000957,employed_by
CUST_001572,COMP_000159,employed_by
CUST_001573,COMP_000755,employed_by
CUST_001574,COMP_000928,employed_by
CUST_001575,COMP_000813,employed_by
CUST_001576,COMP_000204,employed_by
CUST_001577,COMP_000795,employed_by
CUST_001578,COMP_000278,employed_by
CUST_001579,COMP_000143,employed_by
CUST_001580,COMP_000520,employed_by
CUST_001581,COMP_000512,employed_by
CUST_001582,COMP_000964,employed_by
CUST_001583,COMP_000116,employed_by
CUST_001584,COMP_000392,employed_by
CUST_001585,COMP_000343,employed_by
CUST_001586,COMP_000373,employed_by
CUST_001587,COMP_000784,employed_by
CUST_001588,COMP_000688,employed_by
CUST_001589,COMP_000930,employed_by
CUST_001590,COMP_000726,employed_by
CUST_001591,COMP_000369,employed_by
CUST_001592,COMP_000215,employed_by
CUST_001593,COMP_000511,employed_by
CUST_001594,COMP_000569,employed_by
CUST_001595,COMP_000901,employed_by
CUST_001596,COMP_000741,employed_by
CUST_001597,COMP_000812,employed_by
CUST_001598,COMP_000327,employed_by
CUST_001599,COMP_000037,employed_by
CUST_001600,COMP_000986,employed_by
CUST_001601,COMP_000380,employed_by
CUST_001602,COMP_000796,employed_by
CUST_001603,COMP_000512,employed_by
CUST_001604,COMP_000324,employed_by
CUST_001605,COMP_000369,employed_by
CUST_001606,COMP_000224,employed_by
CUST_001607,COMP_000934,employed_by
CUST_001608,COMP_000814,employed_by
CUST_001609,COMP_000713,employed_by
CUST_001610,COMP_000100,employed_by
CUST_001611,COMP_000794,employed_by
CUST_001612,COMP_000075,employed_by
CUST_001613,COMP_000724,employed_by
CUST_001614,COMP_000437,employed_by
CUST_001615,COMP_000703,employed_by
CUST_001616,COMP_000368,employed_by
CUST_001617,COMP_000063,employed_by
CUST_001618,COMP_000624,employed_by
CUST_001619,COMP_000934,employed_by
CUST_001620,COMP_000655,employed_by
CUST_001621,COMP_000099,employed_by
CUST_001622,COMP_000777,employed_by
CUST_001623,COMP_000225,employed_by
CUST_001624,COMP_000075,employed_by
CUST_001625,COMP_000790,employed_by
CUST_001626,COMP_000710,employed_by
CUST_001627,COMP_000184,employed_by
CUST_001628,COMP_000293,employed_by
CUST_001629,COMP_000057,employed_by
CUST_001630,COMP_000249,employed_by
CUST_001631,COMP_000956,employed_by
CUST_001632,COMP_000626,employed_by
CUST_001633,COMP_000469,employed_by
CUST_001634,COMP_000140,employed_by
CUST_001635,COMP_000903,employed_by
CUST_001636,COMP_000962,employed_by
CUST_001637,COMP_000359,employed_by
CUST_001638,COMP_000553,employed_by
CUST_001639,COMP_000408,employed_by
CUST_001640,COMP_000474,employed_by
CUST_001641,COMP_000665,employed_by
CUST_001642,COMP_000446,employed_by
CUST_001643,COMP_000980,employed_by
CUST_001644,COMP_000232,employed_by
CUST_001645,COMP_000617,employed_by
CUST_001646,COMP_000618,employed_by
CUST_001647,COMP_000300,employed_by
CUST_001648,COMP_000642,employed_by
CUST_001649,COMP_000426,employed_by
CUST_001650,COMP_000995,employed_by
CUST_001651,COMP_000161,employed_by
CUST_001652,COMP_000401,employed_by
CUST_001653,COMP_000378,employed_by
CUST_001654,COMP_000959,employed_by
CUST_001655,COMP_000918,employed_by
CUST_001656,COMP_000257,employed_by
CUST_001657,COMP_000741,employed_by
CUST_001658,COMP_000862,employed_by
CUST_001659,COMP_000494,employed_by
CUST_001660,COMP_000966,employed_by
CUST_001661,COMP_000489,employed_by
CUST_001662,COMP_000182,employed_by
CUST_001663,COMP_000526,employed_by
CUST_001664,COMP_000100,employed_by
CUST_001665,COMP_000737,employed_by
CUST_001666,COMP_000358,employed_by
CUST_001667,COMP_000231,employed_by
CUST_001668,COMP_000565,employed_by
CUST_001669,COMP_000006,employed_by
CUST_001670,COMP_000090,employed_by
CUST_001671,COMP_000064,employed_by
CUST_001672,COMP_000088,employed_by
CUST_001673,COMP_000033,employed_by
CUST_001674,COMP_000072,employed_by
CUST_001675,COMP_000556,employed_by
CUST_001676,COMP_000253,employed_by
CUST_001677,COMP_000107,employed_by
CUST_001678,COMP_000802,employed_by
CUST_001679,COMP_000930,employed_by
CUST_001680,COMP_000920,employed_by
CUST_001681,COMP_000514,employed_by
CUST_001682,COMP_000136,employed_by
CUST_001683,COMP_000629,employed_by
CUST_001684,COMP_000409,employed_by
CUST_001685,COMP_000121,employed_by
CUST_001686,COMP_000478,employed_by
CUST_001687,COMP_000800,employed_by
CUST_001688,COMP_000824,employed_by
CUST_001689,COMP_000094,employed_by
CUST_001690,COMP_000505,employed_by
CUST_001691,COMP_000007,employed_by
CUST_001692,COMP_000944,employed_by
CUST_001693,COMP_000600,employed_by
CUST_001694,COMP_000694,employed_by
CUST_001695,COMP_000191,employed_by
CUST_001696,COMP_000457,employed_by
CUST_001697,COMP_000720,employed_by
CUST_001698,COMP_000386,employed_by
CUST_001699,COMP_000803,employed_by
CUST_001700,COMP_000866,employed_by
CUST_001701,COMP_000278,employed_by
CUST_001702,COMP_000979,employed_by
CUST_001703,COMP_000448,employed_by
CUST_001704,COMP_000827,employed_by
CUST_001705,COMP_000945,employed_by
CUST_001706,COMP_000052,employed_by
CUST_001707,COMP_000405,employed_by
CUST_001708,COMP_000396,employed_by
CUST_001709,COMP_000779,employed_by
CUST_001710,COMP_000756,employed_by
CUST_001711,COMP_000694,employed_by
CUST_001712,COMP_000211,employed_by
CUST_001713,COMP_000890,employed_by
CUST_001714,COMP_000710,employed_by
CUST_001715,COMP_000270,employed_by
CUST_001716,COMP_000545,employed_by
CUST_001717,COMP_000614,employed_by
CUST_001718,COMP_000845,employed_by
CUST_001719,COMP_000282,employed_by
CUST_001720,COMP_000398,employed_by
CUST_001721,COMP_000749,employed_by
